Strain_ID	GWAS_ID	dataset	Water	alpha_Cyclodextrin	Dextrin	Glycogen	Tween_40	Tween_80	N_Acetyl_D_Galactosamine	N_Acetyl_D_Glucosamine	Adonitol	L_Arabinose	D_Arabitol	D_Cellobiose	I_Erythritol	D_Fructose	L_Fucose	D_Galactose	Gentiobiose	alpha_D_Glucose	M_Inositol	alpha_D_Lactose	Lactulose	Maltose	D_Mannitol	D_Mannose	D_Melibiose	beta_Methyl_D_Glucoside	D_Psicose	D_Raffinose	L_Rhamnose	D_Sorbitol	Sucrose	D_Trehalose	Turanose	Xylitol	Pyruvic_Acid_Methyl_Ester	Succinic_Acid_Mono_Methyl_ESter	Acetic_Acid	Cis_Aconitic_Acid	Citric_Acid	Formic_Acid	D_Galactonic_Acid_Lactone	D_Galacturonic_Acid	D_Gluconic_Acid	D_Glucosaminic_Acid	D_Glucuronic_Acid	alpha_Hydroxybutyric_Acid	beta_Hydroxybutyric_Acid	gamma_Hydroxy_Butyric_Acid	P_Hydroxy_Phenylacetic_Acid	Itaconic_Acid	alpha_Keto_Butyric_Acid	alpha_Keto_Glutaric_Acid	alpha_Keto_Valeric_Acid	D_L_Lactic_Acid	Malonic_Acid	Propionic_Acid	Quinic_Acid	D_Saccharic_Acid	Sebacic_Acid	Succinic_Acid	Bromo_Succinic_Acid	Succinamic_Acid	Glucuronamide	L_Alaninamide	D_Alanine	L_Alanine	L_Alanyl_Glycine	L_Asparagine	L_Aspartic_Acid	L_Glutamic_Acid	Glycyl_L_Aspartic_Acid	Glycyl_L_Glutamic_Acid	L_Histidine	Hydroxy_L_Proline	L_Leucine	L_Ornithine	L_Phenylalanine	L_Proline	L_Pyroglutamic_Acid	D_Serine	L_Serine	L_Threonine	D_L_Carnitine	gamma_Amino_Butyric_Acid	Urocanic_Acid	Inosine	Uridine	Thymidine	Phenyethylamine	Putrescine	X2_Aminoethanol	X2_3_Butanediol	Glycerol	D_L_alpha_Glycerol_Phosphate	alpha_D_Glucose_1_Phosphate	D_Glucose_6_Phosphate
USDA1208	1208	1	0	0.108936571563	0.655741570384	0.38835180382	0.0183918887055	0.0537609054468	0.409573213865	0.809950483377	0.609761848621	0.966988917708	0.839660457439	0.812072624381	0.731431266211	0.947182268333	0.873614713511	0.913228012261	0.930912520632	1.00448007545	1.00518745579	0.950011789672	0.83824569677	0.99952841311	0.92030181561	0.804291440698	0.684036783777	0.771044564961	0.978307003065	0.657863711389	0.916057533601	1.02711624617	1.04833765621	1.03701957086	1.06531478425	0.703843433153	0.766800282952	0.536194293799	0.793680735676	0.212921480783	0.188163169064	1.5965574157	0.265975005895	0.382692761141	0.404621551521	0.273756189578	0.440697948597	0.758311718934	0.662815373733	0.319028531007	0.12166941759	0.0700306531478	0.624616835652	0.437868427258	0.585003536902	1.10846498467	0.0742749351568	0.833294034426	0.24333883518	0.18179674605	0.0771044564961	0.947889648668	0.483140768687	0.177552464041	0.0452723414289	0.660693232728	0.722942702193	0.684036783777	0.493044093374	0.87927375619	0.99952841311	0.979721763735	0.783777410988	0.826220231078	0.908276349917	0.944352746994	0.841075218109	0.841075218109	0.193822211743	1.01933506249	0.290025937279	0.48809243103	0.986088186748	0.770337184626	0.553171421834	0.723650082528	1.35180381985	1.36878094789	0.754067436925	0.454138174959	0.218580523461	0.155623673662	0.166941759019	0.178259844376	0.83541617543	0.107521810894	0.135817024287	0.138646545626
USDA1210	1210	1	0	0	0.225212464589	0.0441926345609	0	0	0.430878186969	0.965439093484	0.690934844193	1.0835694051	0.970538243626	0.968838526912	0.512464589235	1.17280453258	1.00623229462	1.13371104816	1.14050991501	0.751274787535	0.988385269122	1.15920679887	0.918696883853	1.11161473088	0.97223796034	0.902549575071	0.754674220963	0.942492917847	0.87790368272	0.13342776204	1.04447592068	0	1.07592067989	1.17960339943	1.05637393768	0.448725212465	0.716430594901	0.520113314448	0.554957507082	0	0.0535410764873	0.973937677054	0	0	0.107932011331	0	0	0.354390934844	0.775920679887	0.28045325779	0	0	0.308498583569	0	0.531161473088	0.769971671388	0	0.520113314448	0	0	0	0.768271954674	0.373937677054	0.398583569405	0.496317280453	0.673937677054	0.667988668555	0.670538243626	0.79716713881	1.07677053824	0.573654390935	0.812464589235	0.647592067989	0.806515580737	0.836260623229	0.956090651558	0.821813031161	0.595750708215	0	0.826062322946	0	0.386685552408	0.933144475921	0.460623229462	0.73597733711	0.57790368272	0.9611898017	0.91104815864	0.820963172805	0	0	0	0	0	0.192917847025	0	0	0
USDA1211	1211	1	0	0.106438896189	0.713534822602	0.364651773982	0	0	0.17641261498	0.775624178712	0.516425755585	1.03975032852	0.828843626807	0.964848883049	0.705650459921	1.11366622865	0.80223390276	0.985545335085	0.839684625493	0.956964520368	0.897831800263	0.932325886991	0.767739816032	1.05256241787	0.760840998686	0.930354796321	0.578515111695	0.611038107753	0.969776609724	0.492772667543	0.821944809461	0.845597897503	0.929369250986	1.06340341656	1.05354796321	0.180354796321	0.545992115637	0.224704336399	0.686925098555	0.119250985545	0.223718791064	1.87253613666	0.23653088042	0.140932982917	0.219776609724	0.169513797635	0.215834428384	0.646517739816	0.644546649146	0.238501971091	0.00492772667543	0.177398160315	0.799277266754	0.300591327201	0.302562417871	0.787450722733	0	0.623850197109	0.303547963206	0.22667542707	0	0.985545335085	0.824901445466	0.34296977661	0.569645203679	0.779566360053	0.378449408673	0.52332457293	0.525295663601	0.506570302234	1.2752956636	0.719448094612	0.494743758213	0.46517739816	0.564717477004	0.857424441524	0.737187910644	0.46517739816	0.0285808147175	0.828843626807	0.148817345598	0.369579500657	0.912614980289	0.437582128778	0.424770039422	0.279894875164	0.666228646518	1.30387647832	0.795335085414	0.229632063075	0.161629434954	0.0137976346912	0.0857424441524	0.177398160315	0.396189224704	0	0.109395532194	0.0640604467806
USDA1212	1212	1	0	0.0785553047404	0.444920993228	0.310158013544	0.051467268623	0	0.282392776524	0.813995485327	0.3230248307	0.806546275395	0.79164785553	0.861399548533	0.482844243792	0.965011286682	0.828216704289	0.906772009029	0.918284424379	0.910835214447	0.805191873589	0.84920993228	0.879683972912	0.907449209932	0.758465011287	0.9	0.677878103837	0.75237020316	0.960270880361	0.579006772009	0.859367945824	1.07539503386	1.12415349887	1.05643340858	0.828216704289	0.637923250564	0.667720090293	0.546501128668	0.564108352144	0.243115124153	0.264785553047	1.02121896163	0.23769751693	0.389390519187	0.379232505643	0.23769751693	0.184875846501	0.622347629797	0.784198645598	0.283069977427	0.0839729119639	0	0.579683972912	0.392099322799	0.58374717833	0.938600451467	0.36230248307	0.655530474041	0.342663656885	0.416478555305	0.0860045146727	0.746952595937	0.490970654628	0.644695259594	0.692776523702	0.744920993228	0.592550790068	0.76388261851	0.83769751693	0.93927765237	1.07945823928	1.03137697517	0.818058690745	0.618284424379	0.660270880361	0.913544018059	0.894582392777	0.42460496614	0.235665914221	0.891873589165	0.281038374718	0.437471783296	0.902708803612	0.704288939052	0.150338600451	0.528216704289	0.889164785553	1.00361173815	0.879006772009	0.285778781038	0.0433408577878	0.0799097065463	0.153047404063	0.250564334086	0.547178329571	0	0.234988713318	0.167268623025
USDA1214	1214	1	0	0.139055222888	0.622089155023	0.375914836993	0	0.00998003992016	0.312042581504	0.883566200931	0.492348636061	0.884231536926	0.860279441118	0.790419161677	0.683965402528	0.995342648037	0.862940785096	0.966733200266	1.0618762475	0.996007984032	0.933466400532	0.971390552229	1.00332667997	0.950099800399	0.89620758483	0.860944777112	0.72255489022	1.03060545576	0.884896872921	0.850964737192	0.923486360612	0.988023952096	1.00864936793	1.01330671989	1.01530272788	0.666666666667	0.586161011311	0.558882235529	0.586161011311	0.151696606786	0.0838323353293	1.11044577512	0.152361942781	0.107119095143	0.259481037924	0.187624750499	0.223552894212	0.61876247505	0.568196939454	0.367265469062	0	0.194278110446	0.619427811045	0.328010645376	0.27744510978	0.831004657352	0.0585495675316	0.725216234198	0.152361942781	0.157019294744	0	0.671989354624	0.654025282768	1.01796407186	0.0425815036593	0.779108449767	0.680638722555	0.604125083167	0.769128409847	0.789088489687	0.717232202262	0.812375249501	0.570192947438	0.550232867598	0.983366600133	0.960079840319	0.807717897538	0.705921490353	0	0.836992681304	0.121091151031	0.44377910845	0.864271457086	0.588822355289	0.699933466401	0.564204923486	1.10113107119	1.0751829674	1.00133067199	0.456420492349	0	0.161676646707	0.0219560878244	0.14504324684	0.749168330007	0	0.666001330672	0.0904856952761
USDA1215	1215	1	0	0.0684536996012	0.496455471865	0.265175011077	0	0	0.0292423571112	0.802835622508	0.352237483385	0.936420026584	0.916482055826	0.907177669473	0.616747895436	1.19627824546	0.7815684537	0.901196278245	0.928444838281	0.934426229508	0.864643331856	1.02946389012	0.890562693841	1.10988037218	0.983606557377	0.890562693841	0.202702702703	0.862649534781	0.85999113868	0.485157288436	1.07066902969	0.759636685866	0.869295525033	0.943730615862	1.02813469207	0.49579087284	0.815463003988	0.413380593708	0.490474080638	0.164820558263	0.0817456801063	1.15241470979	0.139565795304	0	0.144882587506	0.218653079309	0.151528577758	0.611431103234	0.618741692512	0.0857332742579	0.0544971200709	0	0.854674346478	0.0937084625609	0.418032786885	0.673238812583	0	0.602126716881	0	0	0	0.711785556048	0.67789100576	0.0558263181214	0.552946389012	0.608772707133	0.57288435977	0.740363314134	0.750332299513	0.271156402304	0.747673903412	0.66393442623	0.676561807709	0.628710677891	0.792866637129	0.89920248117	0.766282676119	0.74235711121	0.124280017723	0.924457244129	0.124280017723	0.291758972087	1.0394328755	0.630704474967	0.412051395658	0.549623393886	1.13447053611	1.23349579087	0.846699158175	0.408728400532	0.143553389455	0.174124944617	0.160168365086	0.0485157288436	0.662605228179	0.0644661054497	0.130926007975	0.168808152415
USDA1220	1220	1	0	0.0705882352941	0.48128342246	0.466042780749	0.110695187166	0.00160427807487	0.245454545455	0.646524064171	0.0441176470588	1.01550802139	0.802941176471	0.960962566845	0.0449197860963	1.3179144385	0.758823529412	0.786096256684	1.00267379679	0.777272727273	0.859893048128	0.816577540107	0.0304812834225	0.830213903743	0.612032085561	0.786898395722	0.297593582888	0.458823529412	0.766042780749	0.0729946524064	0.664973262032	0.774064171123	0.904812834225	0.71871657754	0.933689839572	0.12192513369	0.284759358289	0.360962566845	0.421122994652	0.197326203209	0.456417112299	1.26737967914	0.192513368984	0.0617647058824	0.0521390374332	0.200534759358	0.0256684491979	0.321657754011	0.0136363636364	0.0457219251337	0.0200534759358	0.072192513369	0.435561497326	0.15	0.116310160428	0.692245989305	0.0224598930481	0.579144385027	0.244652406417	0.0529411764706	0	0.848663101604	0.616042780749	0.244652406417	0.441176470588	1.79679144385	0.930481283422	0.807754010695	0.570320855615	0.577540106952	0.528609625668	0	0.0489304812834	0.616844919786	0.563903743316	0.913636363636	0.429144385027	0.901604278075	0.192513368984	1.26096256684	0.218181818182	0.141978609626	1.00187165775	0.564705882353	0.127540106952	0.47486631016	0.922459893048	1.18475935829	1.15026737968	0.757219251337	0.0585561497326	0.35614973262	0.163636363636	0.277540106952	0.57513368984	0.0994652406417	0	0.0409090909091
USDA1221	1221	1	0	0.164705882353	0.67137254902	0.327058823529	0	0.289411764706	0.187450980392	0.899607843137	0.523137254902	1.11137254902	0.683921568627	0.88	0.69568627451	1.03529411765	1.03215686275	1.00862745098	0.992941176471	1.26352941176	0.879215686275	0.638431372549	0.221176470588	1.08392156863	0.425882352941	0.909019607843	0.643137254902	0.722352941176	1.04392156863	0.446274509804	0.570980392157	1.02117647059	0.701176470588	1.04549019608	0.772549019608	0.480784313725	0.518431372549	0.627450980392	0.826666666667	0.08	0.12	1.52392156863	0.148235294118	0.221176470588	0.105882352941	0	0	0.661960784314	0.756862745098	0.0847058823529	0	0.038431372549	0.596078431373	0.211764705882	0.214901960784	1.08705882353	0	0.178039215686	0.0227450980392	0	0.00549019607843	0.909019607843	0.605490196078	0.469803921569	0.454901960784	0.500392156863	0.447058823529	0.529411764706	0.0329411764706	0.553725490196	0.364705882353	0.501960784314	0.660392156863	0.574117647059	0.469803921569	0.771764705882	0.723137254902	0.393725490196	0.041568627451	0.936470588235	0.152156862745	0.124705882353	0.907450980392	0.229019607843	0.436078431373	0.30431372549	1.52235294118	1.46039215686	0.983529411765	0.323137254902	0.100392156863	0.192941176471	0.180392156863	0.188235294118	0.641568627451	0.121568627451	0.133333333333	0.124705882353
USDA1222	1222	1	0	0.11171875	0.58671875	0.3	0	0	0.1921875	0.784375	0.465625	1.09296875	0.9109375	0.78515625	0.74453125	1.03671875	0.97421875	0.959375	0.95546875	0.959375	0.9421875	1.028125	0.8890625	1.0984375	0.9921875	0.80859375	0.9921875	0.575	0.56796875	0.13359375	0.85	0.9484375	1.00390625	0.99140625	1.040625	0.59453125	0.6515625	0.75	0.56484375	0	0	0.87421875	0.29296875	0.13671875	0.19140625	0.1875	0.2	0.70546875	0.7234375	0.4234375	0	0	0.6375	0.14609375	0.2453125	1.04765625	0.12265625	0.59140625	0.23046875	0.08671875	0	0.82734375	0.68515625	0.253125	0.52265625	0.65234375	0.53359375	0.8	0.83203125	0.80546875	0.91015625	0.89609375	0.78203125	0.6890625	0.9375	0.87734375	0.74765625	0.66953125	0.13828125	0.8984375	0.090625	0.225	0.9796875	0.59296875	0.56640625	0.54140625	1.275	1.315625	1.0125	0.3453125	0.21796875	0.12109375	0.159375	0.19140625	0.63515625	0.05390625	0.1375	0.05
USDA1225	1225	1	0	0.0250442701746	0.511510245383	0.248165949911	0.0136605110043	0	0.179104477612	0.844674930433	0.304325828485	0.976726536807	0.812800404756	0.763470781685	0.519858335441	0.92587907918	0.91070073362	0.873513786997	0.935745003795	1.05261826461	0.896281305338	1.0116367316	0.836326840374	0.951682266633	1.21047305844	0.73463192512	0.823425246648	0.940298507463	1.07538578295	0.637490513534	0.861371110549	0.963066025803	1.02150265621	0.764988616241	1.2704275234	0.814318239312	0.936503921073	0.408297495573	0.812041487478	0.107766253478	0.201113078674	1.12167973691	0.238300025297	0.162408297496	0	0.0986592461422	0.113837591703	1.07766253478	0.346825196054	0.302049076651	0	0.0197318492284	0.669365039211	0.293700986592	0.446243359474	0.7422210979	0.0819630660258	0.699721730331	0.220844927903	0.198077409562	0.115355426259	0.544143688338	0.509992410827	0.462180622312	0.668606121933	0.721730331394	0.648115355426	0.669365039211	0.712623324058	0.757399443461	0.729319504174	0.913736402732	0.553250695674	0.156336959271	0.491778396155	0.796863141918	0.792309638249	0.498608651657	0.0819630660258	0.772577789021	0.200354161396	0.285352896534	0.966101694915	0.377940804452	0.196559575006	0.327852264103	0.934986086517	1.44421958007	1.06248418922	0.333164685049	0.155578041993	0.110043005312	0.134328358209	0.219327093347	0.607133822413	0.0872754869719	0.0819630660258	0.0629901340754
USDA1227	1227	1	0	0.0492414822184	0.61178811241	0.293210644118	0.0477493160905	0.0119373290226	0.087291718478	0.819945287242	0.467794081074	1.00945038548	0.829644367073	0.814722705795	0.687888584929	0.990052225814	0.905744839592	0.928873414573	1.03929370803	0.942302909724	0.949017657299	1.05869186769	0.757274309873	0.959462820194	0.761004725193	0.808007958219	0.441681173837	0.68042775429	0.859487689629	0.252176075603	0.89380751057	0.802785376772	1.06764486446	0.989306142751	1.04153195722	0.23053966675	0.619995026113	0.607311614026	0.85202685899	0.200696344193	0.200696344193	1.52424769958	0.0716239741358	0.243223078836	0.356627704551	0.252176075603	0.276796816712	0.753543894554	0.598358617259	0.410345685153	0.0179059935339	0.156677443422	0.708032827655	0.157423526486	0.426013429495	0.810246207411	0.267097736881	0.690872917185	0.250683909475	0.273812484457	0.100721213628	0.774434220343	0.342452126337	0.044018900771	0.376771947277	0.651330514797	0.132802785377	0.672966923651	0.678189505098	0.563292713255	0.708778910719	0.813230539667	0.0328276548122	0.164138274061	0.389455359363	0.689380751057	0.78338721711	0.593882118876	0.179806018403	0.734891817956	0.214871922407	0.283511564287	0.863964188013	0.458095001243	0.266351653817	0.116388957971	1.00945038548	1.24372046755	0.790848047749	0.354389455359	0.10295946282	0.0604327281771	0.0574483959214	0.118627207162	0.396170106939	0.0589405620492	0.078338721711	0.0895299676697
USDA1232	1232	1	0	0.126453488372	0.610465116279	0.297238372093	0	0.0247093023256	0.234738372093	0.925145348837	0.41351744186	1.09229651163	0.99636627907	1.04578488372	0.789970930233	1.05159883721	0.941860465116	0.816860465116	1.02470930233	0.954215116279	1.03343023256	1.14534883721	1.10101744186	1.24636627907	1.04723837209	0.865552325581	0.642441860465	0.910610465116	0.739825581395	0.0545058139535	0.946220930233	1.01380813953	0.994186046512	1.12572674419	1.11119186047	0.815406976744	0.44476744186	0.530523255814	0.518895348837	0	0	0.702761627907	0.266715116279	0.166424418605	0.351744186047	0.232558139535	0.266715116279	0.853197674419	0.739098837209	0.433139534884	0.0261627906977	0	0.213662790698	0	0.521802325581	0.948401162791	0.198401162791	0.666424418605	0.188226744186	0	0	0.787790697674	0.355377906977	0.432412790698	0.53851744186	0.0218023255814	0.563226744186	0.873546511628	0.825581395349	0.727470930233	0.763081395349	0.877906976744	0.186773255814	0.752180232558	0.954941860465	1.00654069767	1.11409883721	0.761627906977	0.164244186047	1.08284883721	0.167151162791	0.381540697674	1.12645348837	0.815406976744	0.520348837209	0.611918604651	1.42296511628	1.35973837209	1.18677325581	0.553052325581	0.250726744186	0.161337209302	0.0879360465116	0.268168604651	0.843023255814	0.156976744186	0.130813953488	0.0595930232558
USDA1235	1235	1	0	0.0399214659686	0.615183246073	0.361256544503	0	0	0.232329842932	1.00523560209	0.512434554974	1.22840314136	1.09751308901	1.125	0.92277486911	1.11976439791	1.14986910995	1.04777486911	1.15968586387	1.0719895288	1.17408376963	1.18651832461	0.969895287958	1.22643979058	0.628272251309	0.854712041885	0.909031413613	0.660340314136	0.825261780105	0.0451570680628	1.10994764398	1.1112565445	0.808246073298	1.07918848168	1.06020942408	0.587041884817	0.993455497382	0.412958115183	0.36387434555	0.0660994764398	0.203534031414	0.96335078534	0.0975130890052	0	0.0602094240838	0.301701570681	0	0.718586387435	0.978403141361	0.145287958115	0.0215968586387	0	0.0562827225131	0	0.509162303665	0.897251308901	0.0621727748691	0.612565445026	0.0903141361257	0.201570680628	0.253272251309	0.934554973822	0.366492146597	0.47054973822	0.325916230366	0.517670157068	0.00719895287958	0.128272251309	0	0.932591623037	0.855366492147	1.05955497382	1.19568062827	0.944371727749	1.06871727749	1.03861256545	0.961387434555	0.718586387435	0.0346858638743	0.901832460733	0	0.317408376963	1.04188481675	0.723821989529	0.826570680628	0.693062827225	1.27290575916	1.19895287958	1.01701570681	0.449607329843	0.0196335078534	0.0261780104712	0	0.0942408376963	0.759162303665	0.0261780104712	0.0490837696335	0.109293193717
USDA1237	1237	1	0	0.0665712240515	0.560486757337	0.217967072298	0	0	0.252326413744	0.838582677165	0.722619899785	1.10701503221	0.796707229778	0.937365783822	0.756979241231	0.965282748747	0.797780959198	1.01360057266	0.915891195419	1.07372942019	1.02970651396	0.968503937008	0.885826771654	1.21760916249	0.746241947029	0.772011453114	0.541159627774	0.534717251253	0.755905511811	0.532569792412	0.739799570508	0.683965640659	0.960987831067	0.935218324982	1.16929133858	0.627057981389	0.595919828203	0.213672154617	0.399427344309	0.0236220472441	0.075161059413	0.98031496063	0.164280601288	0.0762347888332	0.330708661417	0.234073013601	0.431639226915	0.840730136006	0.449892627058	0.254473872584	0.205082319256	0	0.624910522548	0.196492483894	0.46170365068	0.732283464567	0.254473872584	0.530422333572	0.253400143164	0.221188260558	0.100930565497	0.631352899069	0.501431639227	0.277022190408	0.423049391553	0.493915533286	0.40264853257	0.617394416607	0.4627773801	0.644237652112	0.723693629205	0.894416607015	0.557265569077	0.499284180387	0.703292770222	0.74731567645	0.80744452398	0.529348604152	0.080529706514	0.731209735147	0.182534001432	0.337151037938	0.883679312813	0.478883321403	0.338224767359	0.426270579814	1.23801002147	1.19291338583	0.798854688618	0.450966356478	0.23299928418	0.105225483178	0.150322118826	0.199713672155	0.719398711525	0.0998568360773	0.236220472441	0.149248389406
USDA1248	1248	1	0	0.0567793980763	0.517530251319	0.304840210984	0.0283896990382	0.0553831833695	0.279242941359	0.874030406454	0.705553831834	0.943375736891	0.847036922122	0.927086565312	0.837263419175	0.989450822215	0.845640707415	0.96990381632	0.961991932982	1.00434377909	0.925690350605	0.980608129072	0.863791498604	1.0066708036	0.863326093702	0.802358051505	0.706019236736	0.598976109215	0.768383493639	0.557089668011	0.811200744648	0.864722308408	1.0062053987	0.993639466336	1.00573999379	0.580359913124	0.67390629848	0.506825938567	0.642724170028	0.0260626745268	0.107508532423	0.718585169097	0.344865032578	0.0870307167235	0.031647533354	0.138690660875	0.151721998138	0.691591684766	0.681818181818	0.397921191437	0.0637604716103	0	0.607818802358	0.0121005274589	0.656686317096	0.937325473162	0.0819112627986	0.6576171269	0.11309339125	0.0995966490847	0.110300961837	0.769779708346	0.749301892647	0	0.503568104251	0.603164753335	0.79304995346	0.802358051505	0.493794601303	0.10471610301	0.731616506361	0.76233322991	0.539404281725	0.443065466956	0.816320198573	0.820974247595	0.822835867204	0.704157617127	0.148929568725	0.830282345641	0.0753955941669	0.375116351226	0.789326714241	0.6576171269	0.36161960906	0.487744337574	0.995501085945	1.01085944772	0.938721687868	0.308098045299	0.255507291343	0.134036611852	0.061433447099	0.107043127521	0.735339745579	0.0767918088737	0.0940117902575	0.0986658392802
USDA1264	1264	1	0	0.128165771297	0.556408288565	0.312356101305	0	0	0.205679201842	0.846508058327	0.356101304682	1.036838066	0.945510360706	0.861857252494	0.597083653108	0.988488104375	0.861089792786	0.92939370683	0.776669224866	1.04297774367	1.00844205679	0.972371450499	0.660015349194	0.978511128166	0.841903300077	0.88257866462	0	0.644666155027	1.01074443592	0.161933998465	0.259401381427	0.660015349194	0.968534151957	1.03376822717	1.00383729854	0.556408288565	0.400613967767	0.358403683807	0.752877973906	0.0537221795856	0	1.56792018419	0.155794320798	0	0.247122026094	0.0706062931696	0.118188795088	0.442056792018	0.546431312356	0.257099002302	0	0.299309286262	0.543361473523	0.140445126631	0	0.578664620107	0.0437452033768	0.832693783576	0.0368380660015	0.0276285495012	0	0.981580966999	0.500383729854	0.330007674597	0.0452801227936	0.336914811972	0.518035303147	0.249424405219	0.749040675365	0.533384497314	0.611665387567	0.715272448196	0.599386032233	0.682271680737	0.84497313891	0.893323100537	0.775901765157	0.624712202609	0.00767459708365	0.978511128166	0.121258633922	0.27705295472	1.05372217959	0.538756715272	0.36147352264	0.615502686109	1.43207981581	1.40138142748	0.809669992325	0.128933231005	0.135072908672	0.130468150422	0.148887183423	0.12202609363	0.570990023024	0.165003837299	0.11742133538	0
USDA1289	1289	1	0	0.114279349521	0.741813321452	0.306749832925	0	0.0294052127423	0.233236801069	0.91156159501	0.578748050791	0.975718422811	0.924927600802	0.913566495879	0.711071508131	1.07061706393	1.00178213411	1.02249944308	1.0726219648	1.03586544888	1.03787034974	1.0532412564	0.752506126086	0.999108932947	0.839385163734	0.824014257073	0.515927823569	0.511249721542	0.937625306304	0.130318556471	1.07061706393	0.576074849632	0.893517487191	1.0920026732	1.04388505235	0.811316551571	0.717086210737	0.908220093562	0.393628870573	0	0.0300735130319	0.789930942303	0.217197594119	0.13299175763	0.492537313433	0.226553798173	0.0888839385164	0.826019157942	0.484517709958	0.520605925596	0	0	0.550679438628	0.151035865449	0.724437513923	1.07663176654	0.343506348853	0.334150144798	0.11628425039	0.534640231677	0	0.783916239697	0.578079750501	0.227890398753	0.211851191802	0.551347738917	0.886834484295	1.05658275785	0.709066607262	0.606148362664	0.445087992871	0.811316551571	0.294720427712	0.883492982847	0.824014257073	0.889507685453	0.906883492983	0.678324793941	0.0902205390956	0.959679215861	0.163733570951	0.26531521497	0.912898195589	0.618177767877	0.350189351749	0.534640231677	0.850746268657	0.865448875028	0.58008465137	0.393628870573	0.0969035419915	0.318110937848	0.175762976164	0.268656716418	0.475161505903	0.110269547783	0.11628425039	0.0695032301181
USDA1302	1302	1	0	0.0369026013309	0.633393829401	0.219600725953	0.0538415003025	0	0.0992135511192	0.848759830611	0.505747126437	1.0405323654	0.73502722323	0.896551724138	0.827586206897	0.994555353902	0.91591046582	0.886267392619	0.836055656382	0.949183303085	0.871143375681	0.916515426497	0.523290986086	1.05323653962	0.41076830006	0.774349667272	0.597096188748	0.523290986086	0.819116757411	0	0.955837870538	0.46037507562	1.05626134301	0.92075015124	0.843315184513	0.257713248639	0.35390199637	0.441621294616	0.437386569873	0.139745916515	0	0.89110707804	0.205081669691	0.341802782819	0.275862068966	0.201451905626	0.0254083484574	0.362371445856	0.612825166364	0.0453720508167	0	0.191772534785	0.613430127042	0	0	0.525710828796	0.00786448880823	0.456140350877	0.168784029038	0	0	0.751361161525	0.31941923775	0.337568058076	0.344827586207	0.348457350272	0	0.393224440411	0.666666666667	0.568663036903	0.463399879008	0.577737447066	0.901391409558	0.653962492438	0.748941318814	0.727162734422	0.897156684815	0.467634603751	0	0.698729582577	0	0.128251663642	0.799153055051	0.469449485783	0.494252873563	0.580762250454	1.11796733212	1.12522686025	0.562008469449	0.22020568663	0	0	0	0.0296430732002	0.518451300665	0	0	0.0266182698125
USDA1308	1308	1	0	0.0990720524017	1.12336244541	0.331604803493	0	0	0.164574235808	0.878548034934	0.382368995633	1.1356441048	0.88673580786	0.945687772926	0.664847161572	1.05131004367	0.907205240175	1.05540393013	1.02101528384	1.16348253275	1.01855895197	1.07505458515	0.657478165939	1.08733624454	0.676310043668	0.85480349345	0.34961790393	0.737718340611	1.01855895197	0.100709606987	1.04557860262	0.458515283843	0.785207423581	0.93422489083	0.860534934498	0.147379912664	0.282478165939	0.682860262009	0.514192139738	0.0360262008734	0.0974344978166	1.38127729258	0.110534934498	0.102347161572	0.0564956331878	0.126091703057	0.00409388646288	0.456058951965	0.388100436681	0.0663209606987	0	0.293941048035	1.07587336245	0.225982532751	0	0.567412663755	0	0.395469432314	0	0.108897379913	0	0.736080786026	0.234170305677	0.491266375546	0.794213973799	0.655840611354	0	0.533024017467	0.48635371179	0.589519650655	0.13346069869	0.67385371179	0.280840611354	0.144923580786	0.345524017467	0.819596069869	0.557587336245	0.283296943231	0.0204694323144	0.779475982533	0.090884279476	0.194050218341	0.884279475983	0.309497816594	0.29230349345	0.177674672489	1.1364628821	1.40829694323	0.866266375546	0.230076419214	0.00245633187773	0	0.109716157205	0.221069868996	0.595251091703	0.0401200873362	0.0278384279476	0.0835152838428
USDA1320	1320	1	0	0.0885162385905	0.545107195924	0.221609000212	0	0	0.1222670346	0.884525578433	0.521545319465	1.00169815326	0.820844831246	0.860963701974	0.908087454893	1.03990660157	0.843133092762	1.00106134579	0.957121630227	1.03608575674	0.979409891743	0.943748673318	0.697304181702	0.960942475058	0.632349819571	0.803014222034	0.487157715984	0.694120144343	0.825302483549	0.250265336447	0.845680322649	0.778815538102	0.92400764169	0.995966886011	0.926554871577	0.358522606665	0.424113776268	0.365527488856	0.534918276374	0.0210146465719	0.0764168966249	0.883888770962	0.101252388028	0.0604967098281	0.116535767353	0.281468902568	0.127361494375	0.559753767778	0.471237529187	0.0541286351093	0.00509445977499	0.249628528975	0.410104011887	0.201231161112	0.18021651454	0.92082360433	0.0853322012312	0.529823816599	0.0719592443218	0.0796009339843	0	0.709403523668	0.420929738909	0.769263426024	0	0.662916578221	0.426024198684	0.941838250902	0.634260241987	0.769900233496	0.763532158777	0.816387178943	0.494799405646	0.531734239015	0.824028868605	1.04563786882	0.901719380174	0.571853109743	0.201231161112	0.836765018043	0.156017830609	0.688388877096	0.928465293993	0.47887921885	0.242623646784	0.417108894078	1.21375504139	1.12587561027	1.04181702399	0.29229462959	0.115898959881	0.0426661006156	0.0655911696031	0.091063468478	0.646996391424	0.00700488219062	0.00827849713437	0.0471237529187
